# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:22:39 EST 2019 [seed=1547576558768]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
275000	-3846.1222607946447	-1575.2066567299883	-2270.9156040646562	3850941.61879037	4165721.9235238773	587528.4417292519	833028.2883511783	808193.6391586585	1345324.236146319	5.0	4.0	1.0	8.0	5.0	26.571819269209833	0.2710931263845855	0.27939704876479754	0.157203504944811	0.2923063199058058	1.0E-8	-2270.9156040646562	-342.63136144587696
280000	-3832.4680363595744	-1562.7372148829998	-2269.730821476575	3598220.501759648	727600.7126731904	899257.5625207982	537638.4131617163	486311.4526599016	1223755.8356508815	5.0	2.0	1.0	3.0	12.0	25.657881537180838	0.27717272177386915	0.28060882289656547	0.1406312043752256	0.30158725095433964	1.0E-8	-2269.730821476575	-333.19652858552297
285000	-3835.7856431716236	-1567.7620189379275	-2268.0236242336964	3684954.87184798	606417.100272025	893727.840720789	1019090.7363269024	414876.8868237034	998402.7428633437	4.0	5.0	4.0	9.0	1.0	24.921694894968933	0.26834509048373323	0.28418574291953524	0.15772449398550387	0.2897446726112275	1.0E-8	-2268.0236242336964	-338.0089883406928
290000	-3829.1343024282373	-1565.4865899638194	-2263.647712464418	3730045.4298424073	1026238.9633019667	1420839.2321570357	176095.62383804066	656990.2135622387	805344.2721439572	5.0	6.0	2.0	8.0	2.0	25.588117659099076	0.269340262151562	0.2865643606963796	0.15772449398550387	0.2863708831665544	1.0E-8	-2263.647712464418	-334.4122321620509
295000	-3828.968643487281	-1562.241893320682	-2266.7267501665992	3354638.432840665	1285586.019022193	454612.5624967106	171354.1678256236	901071.7117862442	380601.507320967	4.0	3.0	7.0	8.0	1.0	27.448117911130563	0.2773062418517716	0.28105183696363334	0.15772449398550387	0.283917427199091	1.0E-8	-2266.7267501665992	-331.44906953569944
300000	-3836.389555141037	-1568.147807274263	-2268.241747866774	3798854.1249703956	640217.6424283449	1150374.6566866902	823623.9776238884	852179.8241700475	2017627.6502237492	7.0	4.0	4.0	2.0	6.0	25.470044982579143	0.2879006709125304	0.28248303298482685	0.15854183779663922	0.27107445830600335	1.0E-8	-2268.241747866774	-336.98678418765905
305000	-3851.6130022856573	-1576.9692316198843	-2274.643770665773	3508726.904153717	2232393.937056158	3472971.1185921277	1867293.7922462889	1423396.9806304406	813094.1970735601	6.0	4.0	3.0	5.0	5.0	21.225334689911502	0.292509569058708	0.2803131891001977	0.15135362791970863	0.2758236139213855	1.0E-8	-2274.643770665773	-343.79463990616017
310000	-3834.8330607085272	-1567.9047508512103	-2266.928309857317	4017678.260636544	1531132.296245381	1258897.0469528171	809071.6213252292	784391.6692775679	2024837.5805070938	3.0	1.0	5.0	12.0	2.0	22.736110702383623	0.28392850975362216	0.2851060318474362	0.1496322318730852	0.2813332265258563	1.0E-8	-2266.928309857317	-336.1817099630804
315000	-3840.005321752822	-1572.0495817736592	-2267.955739979163	4166678.7858210723	1700127.631710718	360219.189385638	1217251.6906803362	569077.9729728362	1597191.972968557	4.0	1.0	9.0	1.0	8.0	19.539613159411733	0.2894160432434951	0.2791790744423115	0.1512842127022372	0.2801206696119561	1.0E-8	-2267.955739979163	-339.7815469149585
320000	-3836.9160347306306	-1566.0613242452923	-2270.8547104853383	3357776.9361935463	667122.6287547025	1494295.9168122876	1595133.6125571912	646741.8701360248	502441.10075554356	5.0	1.0	10.0	2.0	5.0	13.78109771833487	0.29630947642487093	0.2802337832082183	0.1512842127022372	0.2721725276646735	1.0E-8	-2270.8547104853383	-336.9696514631774
325000	-3828.60874826095	-1557.652852687009	-2270.9558955739412	3113399.691416213	164845.25415876103	395109.05694722186	1531891.942174904	920525.3873764032	911290.2151199318	4.0	4.0	3.0	8.0	4.0	13.142518891783359	0.29629218397082985	0.2907332155113689	0.13563269632632585	0.2773419041914753	1.0E-8	-2270.9558955739412	-329.0956954467463
330000	-3848.1328385790475	-1577.6074239978968	-2270.5254145811505	4720521.45246307	470718.89182087197	764664.6687246886	3096166.0489677857	1027844.4201716861	1576863.1069870205	1.0	4.0	5.0	6.0	7.0	23.149351478195737	0.29259622248239103	0.291768443104461	0.13985244818612225	0.2757828862270256	1.0E-8	-2270.5254145811505	-344.56315567122743
335000	-3839.013735104577	-1569.7102846290093	-2269.3034504755674	3636916.5189966233	1085642.4063603699	1094952.126139113	405486.17573017406	433625.9980685832	1194255.4502187737	1.0	10.0	10.0	1.0	1.0	35.11282340392271	0.28822802650538415	0.291768443104461	0.14834347557969682	0.27166005481045796	1.0E-8	-2269.3034504755674	-338.8255096604244
340000	-3837.5212540419825	-1567.938318399071	-2269.5829356429117	4141994.1379313865	2346081.4278853275	1812640.4392422664	405983.20637060166	474711.2546690231	826188.7913279793	3.0	4.0	7.0	1.0	8.0	33.627296176050024	0.2968086962532651	0.29306198006887124	0.1414927757662505	0.26863654791161307	1.0E-8	-2269.5829356429117	-336.3261083771512
345000	-3842.5618003638856	-1570.5216976443512	-2272.0401027195344	3433024.645246915	1.7868011168296862E7	732461.5201515447	864327.5777462237	1752137.7203573524	2305026.624584643	1.0	4.0	11.0	6.0	1.0	16.596992193085025	0.2968086962532651	0.29306198006887124	0.14703054459315257	0.263098779084711	1.0E-8	-2272.0401027195344	-334.7193877604128
350000	-3853.5001818364212	-1578.1291248540983	-2275.371056982323	3639563.6071570707	2138361.6057730624	8878819.191650972	870970.6136839214	649837.4624956734	1039450.8905373962	2.0	2.0	6.0	3.0	10.0	19.301200861002417	0.2968086962532651	0.2893637753920084	0.14703054459315257	0.26679698376157385	1.0E-8	-2275.371056982323	-342.69676830850705
355000	-3843.6848177597612	-1570.5551926396859	-2273.1296251200756	3367910.1475672936	4.0948037650677204E7	4476112.930654535	140960.25222596084	159500.15620131668	854295.9774182301	2.0	3.0	1.0	6.0	11.0	26.38777495496721	0.2968086962532651	0.2901887444276925	0.14620557555746852	0.26679698376157385	1.0E-8	-2273.1296251200756	-332.360178483602
360000	-3834.404098936499	-1564.8218300906765	-2269.5822688458225	3746417.544400984	1878151.3327633105	1277068.6002863778	417670.0966093043	538856.4947211534	676357.0516628213	5.0	3.0	5.0	6.0	4.0	15.66530517495117	0.28470975920919395	0.2933966851382648	0.16515429044203686	0.25673926521050433	1.0E-8	-2269.5822688458225	-336.0104697758025
365000	-3835.751693804338	-1561.1561203206468	-2274.5955734836916	3396248.9328586	845957.0259833148	1134884.6328956236	374976.3543050256	342519.4686486474	720382.7190425611	6.0	2.0	5.0	2.0	8.0	13.830193885519655	0.28392088060191983	0.2796096248863036	0.17206003562109878	0.26440945889067774	1.0E-8	-2274.5955734836916	-333.741937802339
370000	-3841.345733291995	-1571.0816783990442	-2270.264054892951	4005862.631014173	1485746.644752262	786936.2625093668	1377394.6942877024	938306.6939953241	1013699.1658986906	3.0	5.0	1.0	10.0	4.0	28.510641561900567	0.27613021947384186	0.2795351994694412	0.17216780966600786	0.272166771390709	1.0E-8	-2270.264054892951	-339.6013094601736
